Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
436806,Story of the Eye,Georges Bataille,"Bataille, Georges",Joachim Neugroschel,"=""0872862097""","=""9780872862098""",0,City Lights Publishers,Paperback,103,1987,1928,,2026/02/14,to-read,to-read (#108),to-read,,,,0,0
34043233,The Waves,Virginia Woolf,"Woolf, Virginia",,"=""""","=""""",5.0,,Kindle Edition,177,2016,1931,2026/02/14,2025/05/06,,,read,,,,1,0
18230875,Mic dejun la Tiffany,Truman Capote,"Capote, Truman",Constantin Popescu,"=""9734631977""","=""9789734631971""",4.0,Polirom,Paperback,187,2012,1958,2018/03/02,2018/03/02,,,read,,,,1,0
37677,The Call of the Wild / White Fang,Jack London,"London, Jack",,"=""1587263890""","=""9781587263897""",4.0,Ann Arbor Media,Hardcover,292,2006,1903,,2017/01/25,,,read,,,,1,0
60522236,Seyvoz,Maylis de Kerangal,"Kerangal, Maylis de",Joy Sorman,"=""2360841394""","=""9782360841394""",3.0,Inculte,Paperback,100,2022,2022,2025/10/16,2025/10/16,,,read,,,,1,0
5479,Brave New World and Brave New World Revisited,Aldous Huxley,"Huxley, Aldous",Christopher Hitchens,"=""0060776099""","=""9780060776091""",0,Harper Perennial Modern Classics,Paperback,340,2005,1932,,2019/03/09,,,read,,,,1,0
9649502,L'arte della gioia,Goliarda Sapienza,"Sapienza, Goliarda",,"=""8806189468""","=""9788806189464""",0,Giulio Einaudi Editore,Hardcover,540,2008,1998,,2025/07/14,currently-reading,currently-reading (#12),currently-reading,,,,1,0
29931317,Palatul de gheață. Sămânța,Tarjei Vesaas,"Vesaas, Tarjei",Eugenia Ionescu,"=""""","=""""",5.0,Univers,Paperback,384,1989,,2017/01/23,2017/01/26,,,read,,,,1,0
15828827,Monstrul fericit,Radu Vancu,"Vancu, Radu",,"=""""","=""""",4.0,Cartier,Paperback,76,2009,2009,2025/04/25,2025/04/25,,,read,,,,1,0
122837489,Kick the Latch,Kathryn Scanlan,"Scanlan, Kathryn",,"=""1914198255""","=""9781914198250""",5.0,Daunt Books Publishing,Paperback,170,2023,2022,2025/04/24,2025/04/24,,,read,"J’ai trouvé ce livre que j’avais acheté il y a deux ans à Groningen. Une lecture facile, intense et passionnante car je ne connaissais rien sur la vie de horse racers. À lire!",,,1,0
215272402,Magnolia,Luca Ștefan Ouatu,"Ouatu, Luca Ștefan",,"=""""","=""""",5.0,OMG,Paperback,146,2024,,2025/04/24,2025/04/24,,,read,,,,1,0
202796746,Om udregning af rumfang V,Solvej Balle,"Balle, Solvej",,"=""8797184810""","=""9788797184813""",0,Pelagraf,Paperback,194,2023,2023,,2025/04/23,to-read,to-read (#107),to-read,,,,0,0
55451684,Om udregning af rumfang II,Solvej Balle,"Balle, Solvej",,"=""8799584883""","=""9788799584888""",4.0,Pelagraf,Paperback,180,2020,2020,2025/04/23,2025/04/12,,,read,"I devoured these books, but I feel a certain fatigue thinking that there are other 5 in the series (3 already out in Danish and 2 to be written). The last 30 pages of this one were boring, and the cliffhanger comes on the last page, very quick and a bit weird. Waiting for the next 3 to be translated into English. The second one was a bit less exciting than the first. ",,,1,0
16059376,Metaphysical Dog,Frank Bidart,"Bidart, Frank",,"=""0374173613""","=""9780374173616""",0,"Farrar, Straus and Giroux",Hardcover,113,2013,2013,,2025/04/17,to-read,to-read (#106),to-read,,,,0,0
222532848,Martyr!,Kaveh Akbar,"Akbar, Kaveh",,"=""1035026082""","=""9781035026081""",0,Picador,Paperback,352,2025,2024,,2025/04/17,currently-reading,currently-reading (#11),currently-reading,,,,1,0
22126500,Zenobia,Gellu Naum,"Naum, Gellu",,"=""9734644963""","=""9789734644964""",5.0,Polirom,Paperback,220,2014,1985,2025/04/15,2025/04/13,,,read,,,,1,0
808177,Orbitor. Aripa stângă,Mircea Cărtărescu,"Cărtărescu, Mircea",,"=""""","=""""",4.0,Humanitas,Paperback,352,1996,1996,2025/04/13,2025/04/13,,,read,,,,1,0
42775861,Dimineaţă pierdută,Gabriela Adameșteanu,"Adameșteanu, Gabriela",,"=""9734675982""","=""9789734675982""",0,Polirom,Paperback,496,2018,1983,,2025/04/12,to-read,to-read (#105),to-read,,,,0,0
207293782,Didion and Babitz,Lili Anolik,"Anolik, Lili",,"=""1668065487""","=""9781668065488""",0,Scribner,Hardcover,352,2024,2024,,2025/04/12,to-read,to-read (#104),to-read,,,,0,0
221256639,On the Calculation of Volume I,Solvej Balle,"Balle, Solvej",Barbara J. Haveland,"=""""","=""""",5.0,Faber & Faber,Paperback,192,2025,2020,2025/04/12,2025/04/12,,,read,,,,1,0
36444484,Lincoln in the Bardo,George Saunders,"Saunders, George",,"=""1408871777""","=""9781408871775""",3.0,Bloomsbury Publishing,Paperback,343,2017,2017,2025/04/10,2025/04/08,,,read,,,,1,0
4530953,Cartea Mironei,Cella Serghi,"Serghi, Cella",,"=""""","=""""",5.0,Litera,Hardcover,399,2008,1950,2025/04/08,2023/09/03,,,read,,,,1,0
223258535,Șopârla din groapa comună,Nora Iuga,"Iuga, Nora",,"=""973233438X""","=""9789732334386""",3.0,Cartea Românească,Paperback,88,2024,,2025/04/08,2025/04/08,,,read,,,,1,0
6296261,Floarea de menghină,Svetlana Cârstean,"Cârstean, Svetlana",,"=""""","=""9789732319284""",5.0,Cartea Romaneasca,Paperback,120,2008,1995,2025/04/08,2025/04/08,,,read,,,,1,0
25552046,Gravitație,Svetlana Cârstean,"Cârstean, Svetlana",,"=""6067193787""","=""9786067193787""",5.0,Editura Trei,Paperback,112,2015,2015,2025/04/08,2025/04/08,,,read,,,,1,0
13540625,Une soif d'amour,Yukio Mishima,"Mishima, Yukio",,"=""2070377881""","=""9782070377886""",3.0,Folio,Mass Market Paperback,246,1987,1950,2025/04/08,2025/04/08,,,read,,,,1,0
20587975,H.D. - Selected Poems,H.D.,"H.D., H.D.",Louis L. Martz,"=""""","=""""",5.0,New Directions,Paperback,198,1988,1957,2025/02/06,2025/02/06,,,read,,,,1,0
35484397,Esperando Bojangles,Olivier Bourdeaut,"Bourdeaut, Olivier",Rosa Freire d'Aguiar,"=""8551300865""","=""9788551300862""",3.0,Autêntica Contemporânea,Paperback,128,2017,2016,2025/02/06,2025/01/23,,,read,,,,1,0
9665445,Stories and Essays of Mina Loy (British Literature),Mina Loy,"Loy, Mina",Sara Crangle,"=""1564786307""","=""9781564786302""",5.0,Dalkey Archive Press,Paperback,416,2011,2011,2025/01/23,2025/01/16,,,read,,,,1,0
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,Basic Books,Paperback,777,1999,1979,,2025/01/20,to-read,to-read (#103),to-read,,,,0,0
11926,Moderato cantabile,Marguerite Duras,"Duras, Marguerite",,"=""3518376780""","=""9783518376782""",4.0,Suhrkamp,Paperback,122,1985,1958,2025/01/15,2025/01/13,,,read,,,,1,0
30319086,If We Were Villains,M.L. Rio,"Rio, M.L.",,"=""125009528X""","=""9781250095282""",4.0,Flatiron Books,Hardcover,354,2017,2017,,2025/01/15,,,read,,,,1,0
55825273,The Comfort Book,Matt Haig,"Haig, Matt",,"=""0143136666""","=""9780143136668""",5.0,Penguin Life,Hardcover,272,2021,2021,2025/01/14,2025/01/14,,,read,,,,1,0
36200598,Peace Of Wild Things,Wendell Berry,"Berry, Wendell",,"=""014198712X""","=""9780141987125""",5.0,Penguin Books Ltd,Paperback,144,2018,,2025/01/13,2025/01/13,,,read,A great choice for a bedtime read! ,,,1,0
214435888,With My Back to the World: Poems,Victoria Chang,"Chang, Victoria",,"=""1472158210""","=""9781472158215""",5.0,Corsair Poetry,Hardcover,101,2024,2024,2025/01/13,2025/01/13,,,read,,,,1,0
69960,"Blue Eyes, Black Hair",Marguerite Duras,"Duras, Marguerite",,"=""0394563204""","=""9780394563206""",4.0,Pantheon,Hardcover,117,1988,1986,2025/01/13,2025/01/13,,,read,"As expected from Duras, a heart aching theatrical story, a play on perception, communication and the void of life. Incredibly beautiful, sad and windy. ",,,1,0
15791608,Povestaşul,Mario Vargas Llosa,"Llosa, Mario Vargas",,"=""9735027976""","=""9789735027971""",5.0,Humanitas,Paperback,220,2011,1987,2017/04/13,2017/04/08,,,read,"Scrisa din doua perspective diferite, una ce provine din lumea noastra, iar cealalta apartinand lumii triburilor din Amazonia, cartea este uimitoare atat prin multitudinea de culori, mituri si povesti peruene, cat si prin deznodamantul ei si intrebarile provocate de paginile si ideile create intr-un stil unic.",,,1,0
53414230,Open Water,Caleb Azumah Nelson,"Nelson, Caleb Azumah",,"=""0241448778""","=""9780241448779""",0,VIKIN,Hardcover,145,2021,2021,,2024/12/13,to-read,to-read (#102),to-read,,,,0,0
45032,Mansfield Park,Jane Austen,"Austen, Jane","Kathryn Sutherland, Charles Edmund Brock","=""""","=""""",3.0,Penguin Books,Paperback,488,2003,1814,,2017/01/25,,,read,,,,1,0
29771316,His Last Bow: Some Reminiscences of Sherlock Holmes (Dover Thrift Editions: Crime/Mystery/Thrillers),Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""0486810143""","=""9780486810140""",5.0,Dover Publications,Paperback,176,2016,1917,2020/06/29,2020/06/26,,,read,,,,1,0
45175605,Serotonină,Michel Houellebecq,"Houellebecq, Michel",Daniel Nicolescu,"=""6067794934""","=""9786067794939""",0,Humanitas Fiction,Paperback,296,2019,2019,,2019/08/25,to-read,to-read (#29),to-read,,,,0,0
3008325,"Mort sur le Nil (Hercule Poirot, #18)",Agatha Christie,"Christie, Agatha",,"=""2702423302""","=""9782702423301""",4.0,Le Masque,Mass Market Paperback,320,1997,1937,2021/06/11,2021/06/07,,,read,,,,1,0
39003672,Cineva cu care să fugi de acasă,David Grossman,"Grossman, David",Ioana Petridean,"=""9734672118""","=""9789734672110""",0,Polirom,Paperback,336,2018,2000,,2018/04/07,to-read,to-read (#28),to-read,,,,0,0
43575115,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,"=""038554121X""","=""9780385541213""",0,Doubleday,Hardcover,498,2019,2019,,2023/10/11,to-read,to-read (#101),to-read,,,,0,0
60644406,Țigan țăndări,Valeriu Nicolae,"Nicolae, Valeriu",,"=""9730361053""","=""9789730361056""",5.0,Casa Bună,Paperback,449,2022,2022,2023/09/03,2023/09/03,,,read,,,,1,0
1260501,Pânza de păianjen,Cella Serghi,"Serghi, Cella",,"=""9738869749""","=""9789738869745""",5.0,Cartile Tango,,480,2008,1938,2023/09/03,2023/09/03,,,read,,,,1,0
48764427,De îndurare,Nina Cassian,"Cassian, Nina",,"=""""","=""""",0,Editura Eminescu,Paperback,108,1981,,,2023/08/29,to-read,to-read (#100),to-read,,,,0,0
90202302,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374178""","=""9781649374172""",0,Entangled: Red Tower Books,Hardcover,623,2023,2023,,2023/08/08,to-read,to-read (#99),to-read,,,,0,0
17512313,Domnișoara Christina. Șarpele,Mircea Eliade,"Eliade, Mircea",,"=""606600106X""","=""9786066001069""",5.0,Litera,Hardcover,313,2011,,2018/04/25,2017/11/28,,,read,,,,1,0
4729,Milarepa,Éric-Emmanuel Schmitt,"Schmitt, Éric-Emmanuel",,"=""2226093524""","=""9782226093523""",3.0,Albin Michel,Mass Market Paperback,64,2003,1997,2018/06/01,2018/06/05,,,read,,,,3,0
54914738,Hag: Forgotten Folktales Retold,Daisy Johnson,"Johnson, Daisy","Kirsty Logan, Emma Glass, Eimear McBride, Natasha Carthew, Mahsuda Snaith, Naomi Booth, Liv Little, Imogen Hermes Gowar, Irenosen Okojie","=""""","=""""",3.0,Virago ,Kindle Edition,304,2020,2019,2023/01/25,2023/01/10,,,read,,,,1,0
26454878,Hold Still: A Memoir with Photographs,Sally Mann,"Mann, Sally",,"=""""","=""""",0,"Little, Brown and Company",Kindle Edition,484,2015,2015,,2023/01/06,currently-reading,currently-reading (#10),currently-reading,,,,1,0
18041126,Det mørke lyset,Mette Newth,"Newth, Mette",,"=""8203241174""","=""9788203241178""",0,Aschehoug,Hardcover,235,1995,1995,,2022/12/28,to-read,to-read (#98),to-read,,,,0,0
29365124,High Wire Darlings,Kalyn Roseanne Livernois,"Livernois, Kalyn Roseanne",,"=""""","=""""",5.0,,Kindle Edition,51,2014,2014,2022/12/04,2022/12/04,,,read,,,,1,0
33385229,"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,"Silvera, Adam",,"=""0062457799""","=""9780062457790""",3.0,Quill Tree Books,Hardcover,389,2017,2017,2022/08/04,2022/01/16,,,read,,,,1,0
3104981,Poésies,Stéphane Mallarmé,"Mallarmé, Stéphane",Lloyd James Austin,"=""2080705040""","=""9782080705044""",4.0,FLAMMARION,Pocket Book,350,1993,1899,2020/03/05,2020/03/04,,,read,,,,1,0
30627510,Măștile fricii,Camelia Cavadia,"Cavadia, Camelia",,"=""6067197693""","=""9786067197693""",5.0,Editura Trei,Paperback,240,2016,2016,2017/06/17,2017/06/17,,,read,,,,1,0
12296,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Nina Baym, Thomas E. Connolly","=""0142437263""","=""9780142437261""",4.0,Penguin Books,Paperback,279,2002,1850,2022/01/16,2022/01/10,,,read,,,,1,0
50743767,Between Two Kingdoms: A Memoir of a Life Interrupted,Suleika Jaouad,"Jaouad, Suleika",,"=""0399588582""","=""9780399588587""",5.0,Random House,Hardcover,352,2021,2021,2022/01/10,2022/01/10,,,read,,,,1,0
21621294,Lettres du Père Noël,J.R.R. Tolkien,"Tolkien, J.R.R.",Gérard-Georges Lemaire,"=""2266239406""","=""9782266239400""",5.0,Pocket,Mass Market Paperback,160,2013,1976,2021/12/24,2021/12/24,,,read,,,,1,0
40099413,The Cost of Living (Living Autobiography #2),Deborah Levy,"Levy, Deborah",,"=""0241977568""","=""9780241977569""",5.0,PENGUIN UK,Paperback,187,2019,2018,2021/11/27,2021/11/27,,,read,,,,1,0
188089,Selected Stories,Katherine Mansfield,"Mansfield, Katherine",Angela Smith,"=""0192839861""","=""9780192839862""",5.0,Oxford University Press,Paperback,373,2002,1948,2021/11/15,2021/11/15,,,read,,,,1,0
49011,The Bloody Chamber and Other Stories,Angela Carter,"Carter, Angela",,"=""014017821X""","=""9780140178210""",5.0,Penguin Books,Paperback,126,1990,1979,2021/11/15,2021/11/15,,,read,,,,1,0
47730,The Complete Poems,Anne Sexton,"Sexton, Anne",,"=""0395957761""","=""9780395957769""",0,Mariner Books,Paperback,622,1999,1981,,2021/10/20,to-read,to-read (#97),to-read,,,,0,0
902792,The World's Wife,Carol Ann Duffy,"Duffy, Carol Ann",,"=""057119995X""","=""9780571199952""",5.0,"Farrar, Straus and Giroux",Paperback,76,2001,1999,2021/10/04,2021/10/04,,,read,,,,1,0
3103,Maurice,E.M. Forster,"Forster, E.M.",,"=""0393310329""","=""9780393310320""",3.0,W. W. Norton  Company,Paperback,256,2005,1971,2021/08/25,2021/08/25,,,read,,,,1,0
38908502,Les Garçons de l'été,Rebecca Lighieri,"Lighieri, Rebecca",,"=""2072755204""","=""9782072755200""",2.0,Folio,Mass Market Paperback,418,2018,2017,2021/08/20,2021/08/20,,,read,,,,1,0
36661277,De profundis,Oscar Wilde,"Wilde, Oscar",Luana Schidu,"=""9735059029""","=""9789735059026""",5.0,Humanitas,Paperback,144,2017,1897,2021/08/04,2021/08/03,,,read,,,,1,0
868412,The Age of Innocence,Edith Wharton,"Wharton, Edith",Stuart Hutchinson,"=""""","=""""",0,Wordsworth Classics,Paperback,229,1999,1920,,2021/08/03,to-read,to-read (#96),to-read,,,,0,0
17924161,Agonie și extaz (volumul 1),Irving Stone,"Stone, Irving",Oana-Emilia Tarna-Bacosca,"=""6065391611""","=""9786065391611""",5.0,Adevarul Holding,Hardcover,432,2010,1961,2017/11/08,2017/10/08,,,read,"Fara dubii, una dintre cartile mele preferate",,,1,0
553995,About Grace,Anthony Doerr,"Doerr, Anthony",,"=""0143036165""","=""9780143036166""",4.0,Penguin Books,Paperback,402,2005,2004,2021/07/20,2021/07/20,,,read,,,,1,0
53803581,"Anna K: Away (Anna K, #2)",Jenny    Lee,"Lee, Jenny",,"=""1250236452""","=""9781250236456""",0,Flatiron Books,Kindle Edition,298,2021,2021,,2021/07/02,currently-reading,currently-reading (#9),currently-reading,,,,1,0
57898699,"Noi, copiii din Bahnhof Zoo",Christiane V. Felscherinow,"Felscherinow, Christiane V.",Alexandru Suter,"=""9735071150""","=""9789735071158""",4.0,Humanitas,Paperback,360,2021,1978,2021/06/27,2021/06/27,,,read,,,,1,0
56781796,Les Optimistes,Rebecca Makkai,"Makkai, Rebecca",,"=""2264076852""","=""9782264076854""",5.0,10 X 18,Paperback,670,2020,2018,2021/06/24,2021/06/22,,,read,,,,1,0
46016407,Eu și Marley,John Grogan,"Grogan, John",Ela-Evelina Jianu,"=""6067106213""","=""9786067106213""",4.0,Editura YoungArt,Hardcover,368,2019,2005,2021/06/20,2021/06/17,,,read,,,,1,0
51841354,Caragiale: scrisoarea pierdută,Bogdan-Alexandru Stănescu,"Stănescu, Bogdan-Alexandru",,"=""9734679201""","=""9789734679201""",5.0,Polirom,Paperback,192,2019,2019,2021/06/14,2021/06/12,,,read,,,,1,0
35074096,"Mythos - The Greek Myths Retold (Stephen Fry's Great Mythology, #1)",Stephen Fry,"Fry, Stephen",,"=""0718188721""","=""9780718188726""",5.0,Michael Joseph,Hardcover,416,2017,2017,2021/06/06,2020/06/26,wishlist,wishlist (#1),read,,,,1,0
57891484,Hortensia Papadat-Bengescu: străina,Ana Maria Sandu,"Sandu, Ana Maria",,"=""9734684523""","=""9789734684526""",3.0,Polirom,Paperback,200,2021,2021,2021/06/05,2021/06/03,,,read,,,,1,0
41433634,"Heroes: Mortals and Monsters, Quests and Adventures (Stephen Fry's Great Mythology, #2)",Stephen Fry,"Fry, Stephen",,"=""0241380375""","=""9780241380376""",0,Michael Joseph,Paperback,415,2018,2018,,2021/06/01,to-read,to-read (#95),to-read,,,,0,0
46137314,Le Bal des folles,Victoria Mas,"Mas, Victoria",,"=""2226442103""","=""9782226442109""",3.0,Albin Michel,Paperback,256,2019,2019,2021/06/01,2021/06/01,,,read,,,,1,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",4.0,W. W. Norton & Company,Paperback,224,2018,1996,2021/05/25,2021/05/21,,,read,,,,1,0
34903981,La tresse,Laetitia Colombani,"Colombani, Laetitia",,"=""2246813883""","=""9782246813880""",4.0,GRASSET,Paperback,224,2017,2017,2021/05/24,2021/05/21,,,read,,,,1,0
57850377,101 Poems,Gordon S. McCulloch,"McCulloch, Gordon S.",,"=""""","=""""",0,Independently published,Kindle Edition,126,2021,2021,,2021/05/18,currently-reading,currently-reading (#8),currently-reading,,,,1,0
15810146,Moby-Dick,Herman Melville,"Melville, Herman","Elizabeth Renker, Christopher Buckley","=""""","=""""",0,Signet Classics,Mass Market Paperback,599,2013,1851,,2021/04/25,to-read,to-read (#94),to-read,,,,0,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk","=""0142437247""","=""9780142437247""",0,Penguin Classics ,Paperback,720,2003,1851,,2020/02/29,currently-reading,currently-reading (#7),currently-reading,,,,1,0
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",3.0,W.W. Norton & Company,Paperback,502,2019,2018,2021/04/25,2021/03/27,wishlist,wishlist (#3),read,,,,1,0
17143,Go Tell It on the Mountain,James Baldwin,"Baldwin, James",,"=""0141185910""","=""9780141185910""",5.0,Penguin,Paperback,256,2001,1953,2021/04/18,2021/04/18,,,read,,,,1,0
876549,Zazie dans le métro,Raymond Queneau,"Queneau, Raymond",,"=""2070361039""","=""9782070361038""",4.0,Gallimard,Paperback,192,1972,1959,2021/04/15,2021/04/12,,,read,,,,1,0
57333972,Neortodox. Scandalul pe care l-am provocat renunțând la rădăcinile mele hasidice,Deborah Feldman,"Feldman, Deborah",Vali Florescu,"=""6064009853""","=""9786064009852""",4.0,Trei,Paperback,384,2021,2012,2021/04/12,2021/04/08,,,read,,,,1,0
590645,Le Parfum,Patrick Süskind,"Süskind, Patrick",Bernard Lortholary,"=""2253044903""","=""9782253044901""",3.0,Le Livre de Poche,Mass Market Paperback,280,1989,1985,2021/03/31,2021/03/27,,,read,,,,1,0
54735156,The Absolute Book,Elizabeth Knox,"Knox, Elizabeth",,"=""0593296737""","=""9780593296738""",0,Viking,Hardcover,640,2021,2019,,2021/03/27,"to-read, wishlist","to-read (#93), wishlist (#5)",to-read,,,,0,0
50616973,The Lost Pianos of Siberia,Sophy  Roberts,"Roberts, Sophy",,"=""0802149286""","=""9780802149282""",0,Grove Press,Hardcover,448,2020,2020,,2021/03/27,"to-read, wishlist","to-read (#92), wishlist (#4)",to-read,,,,0,0
5388899,My Ántonia,Willa Cather,"Cather, Willa",Janet Sharistanian,"=""019953814X""","=""9780199538140""",4.0,Oxford University Press,Paperback,196,2009,1918,2021/03/11,2021/02/16,,,read,,,,1,0
366524,Call It Sleep,Henry Roth,"Roth, Henry","Alfred Kazin, Hana Wirth-Nesher","=""0374522928""","=""9780374522926""",4.0,"Farrar, Straus and Giroux",Paperback,462,1994,1934,2021/03/01,2021/02/25,,,read,,,,1,0
464260,The Fire Next Time (Vintage International),James Baldwin,"Baldwin, James",,"=""067974472X""","=""9780679744726""",5.0,Vintage,Paperback,106,1992,1963,2021/02/15,2021/02/01,,,read,,,,1,0
51881,Poems,Maya Angelou,"Angelou, Maya",,"=""0553255762""","=""9780553255768""",5.0,Bantam,Paperback,224,1986,,2021/02/15,2021/02/10,,,read,,,,1,0
42932973,If Beale Street Could Talk,James Baldwin,"Baldwin, James",,"=""0140187979""","=""9780140187977""",5.0,Penguin,Paperback,230,2018,1974,2021/02/13,2021/02/13,,,read,,,,1,0
44434568,Il est grand temps de rallumer les étoiles,Virginie Grimaldi,"Grimaldi, Virginie",,"=""2253100498""","=""9782253100492""",3.0,Le Livre de Poche,Mass Market Paperback,384,2019,2018,2021/02/04,2021/02/04,,,read,,,,1,0
70401,On the Road,Jack Kerouac,"Kerouac, Jack",,"=""0140042598""","=""9780140042597""",3.0,Penguin Books,Paperback,307,1976,1957,2021/01/31,2020/02/29,,,read,,,,1,0
76889,100 Selected Poems,E.E. Cummings,"Cummings, E.E.",,"=""0802130720""","=""9780802130723""",5.0,Grove Press,Paperback,121,1994,1923,2021/01/31,2021/01/31,,,read,,,,1,0
10793471,Aleph,Jorge Luis Borges,"Borges, Jorge Luis","Cristina Haulica, Andrei Ionescu","=""973461911X""","=""9789734619115""",5.0,Polirom,Paperback,175,2011,1945,2017/07/10,2017/07/10,,,read,,,,1,0
5649687,O Pioneers!,Willa Cather,"Cather, Willa",Marilee Lindemann,"=""0199552320""","=""9780199552320""",4.0,Oxford University Press,Paperback,179,2008,1913,2021/01/24,2021/01/24,,,read,,,,1,0
35133922,Educated,Tara Westover,"Westover, Tara",,"=""0399590501""","=""9780399590504""",5.0,Random House,Hardcover,352,2018,2018,2021/01/21,2020/12/29,,,read,,,,1,0
229806,Pilote de guerre,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",A. Saint-Exupery,"=""2070368246""","=""9782070368242""",4.0,Gallimard,Mass Market Paperback,222,1994,1942,2021/01/16,2021/01/13,,,read,,,,1,0
35167685,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.","Ralph Leighton, Edward Hutchings, Bill Gates","=""0393355624""","=""9780393355628""",0,W. W. Norton & Company,Paperback,400,2018,1985,,2021/01/13,to-read,to-read (#91),to-read,,,,0,0
29610266,White Nights,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Ronald Meyer,"=""0241252083""","=""9780241252086""",4.0,Penguin Classics,Paperback,113,2016,1848,2021/01/13,2021/01/12,,,read,,,,1,0
42980964,Mary Ventura and the Ninth Kingdom: A Story,Sylvia Plath,"Plath, Sylvia",,"=""006294083X""","=""9780062940834""",4.0,Harper Perennial,Paperback,64,2019,2019,2021/01/09,2021/01/09,,,read,,,,1,0
25781701,Annabel,Kathleen Winter,"Winter, Kathleen",,"=""2264062312""","=""9782264062314""",3.0,10 X 18,Paperback,471,2014,2010,2021/01/12,2021/01/10,,,read,,,,1,0
827728,Fear And Trembling and The Book on Adler (Everyman\'S Library Classics),Søren Kierkegaard,"Kierkegaard, Søren",Walter Lowrie,"=""185715178X""","=""9781857151787""",4.0,Everyman's Library,Hardcover,302,1994,1843,2021/01/10,2021/01/09,,,read,,,,1,0
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",5.0,"Little, Brown",Hardcover,771,2013,2013,2021/01/09,2020/03/30,,,read,,,,1,0
49255502,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""1526622424""","=""9781526622426""",4.0,Bloomsbury,Hardcover,245,2020,2020,2021/01/07,2021/01/07,,,read,,,,1,0
52004017,Aventura ceaiului,Henrietta Lovell,"Lovell, Henrietta",,"=""6068977633""","=""9786068977638""",0,Baroque Books & Arts,Paperback,271,2020,,,2021/01/07,currently-reading,currently-reading (#6),currently-reading,,,,1,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj","=""0345803922""","=""9780345803924""",5.0,Vintage,Paperback,964,2012,1878,2021/01/07,2020/05/16,before-uni,before-uni (#4),read,,,,1,0
29378517,Lady Susan,Jane Austen,"Austen, Jane",,"=""0241251338""","=""9780241251331""",0,Penguin,Paperback,128,2016,1871,,2021/01/02,to-read,to-read (#90),to-read,,,,0,0
38195892,Coline în soare,Constantin Mateescu,"Mateescu, Constantin",,"=""9732200790""","=""9789732200797""",0,Eminescu,Paperback,278,1989,,,2020/12/30,to-read,to-read (#89),to-read,,,,0,0
34910576,Pădurea nopții,Djuna Barnes,"Barnes, Djuna",,"=""6067791900""","=""9786067791907""",0,Humanitas Fiction,Paperback,192,2017,1936,,2020/12/30,to-read,to-read (#88),to-read,,,,0,0
51187948,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,"Larson, Erik",,"=""038534872X""","=""9780385348720""",0,Crown ,Kindle Edition,546,2020,2020,,2020/12/29,to-read,to-read (#87),to-read,,,,0,0
6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,"Alexander, Michelle",,"=""""","=""""",0,The New Press Inc.,Hardcover,290,2010,2010,,2020/12/29,to-read,to-read (#86),to-read,,,,0,0
15745799,The Horror of Love: Nancy Mitford and Gaston Palewski in Paris and London,Lisa Hilton,"Hilton, Lisa",,"=""0753827735""","=""9780753827734""",0,Phoenix,Paperback,290,2012,2011,,2020/12/26,to-read,to-read (#85),to-read,,,,0,0
33238030,Le Garçon qui n'existait pas,Sjón,"Sjón, Sjón",Éric Boury,"=""2743635061""","=""9782743635060""",4.0,Rivages,Paperback,150,2016,2013,2020/12/11,2020/12/11,,,read,,,,1,0
4770168,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0330468464""","=""9780330468466""",4.0,Picador ,Paperback,307,2009,2006,2020/12/08,2020/12/08,,,read,,,,1,0
52357,Beowulf,Seamus Heaney,"Heaney, Seamus",,"=""0393320979""","=""9780393320978""",4.0,W.W. Norton & Company,Paperback,259,2001,1000,2020/12/06,2020/12/06,,,read,,,,1,0
