Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,"=""142311339X""","=""9781423113393""",0,Disney-Hyperion Books,Hardcover,576,2010,2010,,2025/08/26,,,read,,,,1,0
4556058,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""1423101472""","=""9781423101475""",0,Disney-Hyperion Books,Hardcover,381,2009,2009,,2025/08/26,,,read,,,,1,0
8130423,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",0,Disney Hyperion,Kindle Edition,361,2009,2008,,2025/08/26,,,read,,,,1,0
561456,"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",0,Puffin Books,Kindle Edition,352,2007,2007,,2025/08/26,,,read,,,,1,0
40727118,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",مریم حیدری,"=""0120000318""","=""9780120000319""",0,Disney-Hyperion,Hardcover,279,,2006,,2025/08/26,,,read,,,,1,0
123675190,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""1368098169""","=""9781368098168""",0,Disney Hyperion,Paperback,416,2023,2005,,2025/08/26,,,read,,,,1,0
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,"=""1594489505""","=""9781594489501""",0,Riverhead Books,Hardcover,372,2007,2007,,2025/08/26,to-read,to-read (#281),to-read,,,,0,0
25856606,The Fault in Our Stars,John  Green,"Green, John",,"=""0525478817""","=""9780525478812""",0,Dutton Books,Hardcover,313,2012,2012,,2025/08/26,,,read,,,,1,0
35031085,Frankenstein: The 1818 Text,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Charlotte  Gordon,"=""0143131842""","=""9780143131847""",0,Penguin Classics,Paperback,260,2018,1818,,2025/08/26,,,read,,,,1,0
337789,Atticus the Storyteller,Lucy Coats,"Coats, Lucy",Tre Lewis,"=""1842552791""","=""9781842552797""",0,Orion Children's,Paperback,,2003,2002,,2025/08/26,,,read,,,,1,0
23168277,"The Sympathizer (The Sympathizer, #1)",Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",0,Grove Press,Hardcover,384,2015,2015,,2025/08/26,to-read,to-read (#280),to-read,,,,0,0
176443047,Sinophagia: A Celebration of Chinese Horror,Xueting Christine Ni,"Ni, Xueting Christine","Cai Jun, Chi Hui, Chu Xidao, Chuan Ge, Fan Zhou, Goodnight Xiaoqing, 周浩晖 Zhou Haohui, Gu Shi, she cong ge, Su Min, Hong Niangzi, Zhou Dedong, Nanpai Sanshu, Xueting Christine Ni, Yimei Tangguo","=""183786117X""","=""9781837861170""",0,Solaris,Paperback,496,2024,2024,,2025/08/25,to-read,to-read (#279),to-read,,,,0,0
54303480,Sinopticon: A Celebration of Chinese Science Fiction,Xueting C. Ni,"Ni, Xueting C.","Nian Yu, Zhao Haihong, Regina Kanyu Wang, Wang Jinkang, Tang Fei, Anna Wu, Han Song, Jiang Bo, Bao Shu, A Que, Gu Shi, Ma Boyong","=""1781088527""","=""9781781088524""",4.0,Solaris,Paperback,448,2021,2021,2025/08/25,2024/11/01,shelf,shelf (#14),read,,,,1,0
34281,"The Pinhoe Egg  (Chrestomanci, #6)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""0061131245""","=""9780061131240""",0,Greenwillow,Hardcover,515,2006,2006,,2025/08/25,,,read,,,,1,0
13759,"Conrad's Fate (Chrestomanci, #5)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""0060747455""","=""9780060747459""",0,Greenwillow Books,Paperback,400,2006,2005,,2025/08/25,,,read,,,,1,0
47525,"The Magicians of Caprona (Chrestomanci, #4)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""0060298782""","=""9780060298784""",0,Greenwillow Books,Hardcover,288,2001,1980,,2025/08/25,,,read,,,,1,0
47572,"Witch Week (Chrestomanci, #3)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""0060298790""","=""9780060298791""",0,Greenwillow,Hardcover,288,2001,1982,,2025/08/25,,,read,,,,1,0
519933,"The Lives of Christopher Chant (Chrestomanci, #2)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""0688163653""","=""9780688163655""",0,Greenwillow Books,Mass Market Paperback,240,1998,1988,,2025/08/25,,,read,,,,1,0
244572,"Charmed Life (Chrestomanci, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""000710653X""","=""9780007106530""",0,HarperCollins Children's Books,Paperback,288,2000,1977,,2025/08/25,,,read,,,,1,0
2173611,"House of Many Ways (Howl's Moving Castle, #3)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""0061477958""","=""9780061477959""",0,Greenwillow Books,Hardcover,404,2008,2008,,2025/08/25,,,read,,,,1,0
47520,"Castle in the Air (Howl's Moving Castle, #2)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""0064473457""","=""9780064473453""",0,Greenwillow Books,Mass Market Paperback,298,2001,1990,,2025/08/25,,,read,,,,1,0
6294,"Howl's Moving Castle (Howl's Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""006441034X""","=""9780064410342""",0,Harper Trophy,Mass Market Paperback,448,2001,1986,,2025/08/25,,,read,,,,1,0
60446114,The Dangers of Smoking in Bed,Mariana Enriquez,"Enriquez, Mariana",Megan McDowell,"=""1783788216""","=""9781783788217""",5.0,Granta Books,Paperback,189,2022,2009,2025/08/25,2025/06/06,,,read,Quite weird rather disturbing but also very good,,,1,0
4823442,The Lost Testament - From Eden to Exile: The Five-Thousand-Year History of the People of the Bible,David Rohl,"Rohl, David",,"=""0712669930""","=""9780712669931""",0,Century,Hardcover,320,2002,2002,,2025/08/24,to-read,to-read (#278),to-read,,,,0,0
36262251,The Redemption of Time (Remembrance of Earth’s Past),Baoshu,"Baoshu, Baoshu",Ken Liu,"=""1788542207""","=""9781788542203""",0,Head of Zeus,Hardcover,400,2019,2011,,2025/07/30,to-read,to-read (#277),to-read,,,,0,0
608947,The Complete Dead Sea Scrolls in English,Géza Vermes,"Vermes, Géza",Anonymous,"=""0140449523""","=""9780140449525""",0,Penguin Classics,Paperback,648,2004,-200,,2025/07/08,to-read,to-read (#276),to-read,,,,0,0
456386,King Jesus,Robert Graves,"Graves, Robert",,"=""0374516642""","=""9780374516642""",0,"Farrar, Straus and Giroux",Paperback,418,1981,1946,,2025/07/08,to-read,to-read (#274),to-read,,,,0,0
24113,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,Basic Books,Paperback,777,1999,1979,,2025/07/02,to-read,to-read (#273),to-read,,,,0,0
51283868,The Hole,Hiroko Oyamada,"Oyamada, Hiroko",David  Boyd,"=""0811228878""","=""9780811228879""",0,New Directions,Paperback,92,2020,2014,,2025/06/07,to-read,to-read (#272),to-read,,,,0,0
173754979,James,Percival Everett,"Everett, Percival",,"=""0385550367""","=""9780385550369""",0,Knopf Doubleday,Hardcover,303,2024,2024,,2025/06/07,to-read,to-read (#271),to-read,,,,0,0
43459809,The Sailor Who Fell from Grace With the Sea,Yukio Mishima,"Mishima, Yukio",John Nathan,"=""1784875422""","=""9781784875428""",4.0,Vintage Classics,Paperback,144,2019,1963,2025/03/14,2025/03/06,shelf,shelf (#39),read,"Fantastic book, if rather disturbing",,,1,0
212343501,Orbital,Samantha Harvey,"Harvey, Samantha",,"=""""","=""""",5.0,Vintage,Paperback,135,2024,2023,2025/03/20,2024/12/29,shelf,shelf (#38),read,Beautifully written book,,,1,0
57693608,"When I Sing, Mountains Dance",Irene Solà,"Solà, Irene",Mara Faye Lethem,"=""1644450801""","=""9781644450802""",5.0,Graywolf Press,Paperback,216,2022,2019,2025/05/03,2025/05/03,shelf,shelf (#37),read,,,,1,0
214229691,Greenteeth,Molly    O'Neill,"O'Neill, Molly",,"=""""","=""""",4.0,Orbit,Kindle Edition,304,2025,2025,2025/06/03,2025/06/03,shelf,shelf (#36),read,Felt like the book equivalent of a family film but was a fun read nonetheless.,,,1,0
58999183,Transformer: The Deep Chemistry of Life and Death,Nick Lane,"Lane, Nick",,"=""0393651487""","=""9780393651485""",0,W. W. Norton & Company,Hardcover,400,2022,2022,,2025/05/03,to-read,to-read (#270),to-read,,,,0,0
16044493,Nod,Adrian   Barnes,"Barnes, Adrian",,"=""0956687687""","=""9780956687685""",0,Bluemoose Books,Hardcover,206,2012,2012,,2025/04/26,to-read,to-read (#269),to-read,,,,0,0
10073,A Long Way Down,Nick Hornby,"Hornby, Nick",,"=""1594481938""","=""9781594481932""",0,Riverhead Books,Hardcover,368,2006,2005,,2025/04/26,to-read,to-read (#268),to-read,,,,0,0
49090884,Tender Is the Flesh,Agustina Bazterrica,"Bazterrica, Agustina",Sarah Moses,"=""""","=""""",0,Scribner,Paperback,209,2020,2017,,2025/04/26,to-read,to-read (#267),to-read,,,,0,0
29751398,The Power,Naomi Alderman,"Alderman, Naomi",,"=""0670919985""","=""9780670919987""",0,Viking,Hardcover,341,2017,2016,,2025/04/26,to-read,to-read (#266),to-read,,,,0,0
123163147,The Future,Naomi Alderman,"Alderman, Naomi",,"=""166802568X""","=""9781668025680""",0,Simon & Schuster,Hardcover,432,2023,2023,,2025/04/26,to-read,to-read (#265),to-read,,,,0,0
211479192,Water Moon,Samantha Sotto Yambao,"Yambao, Samantha Sotto",,"=""0593724992""","=""9780593724996""",0,Del Rey,Hardcover,374,2025,2025,,2025/04/26,to-read,to-read (#264),to-read,,,,0,0
203956643,A Sunny Place for Shady People,Mariana Enriquez,"Enriquez, Mariana",Megan McDowell,"=""0593733258""","=""9780593733257""",0,Hogarth,Hardcover,257,2024,2024,,2025/04/26,to-read,to-read (#263),to-read,,,,0,0
53121631,Underland: A Deep Time Journey,Robert Macfarlane,"Macfarlane, Robert",,"=""0393358097""","=""9780393358094""",0,W. W. Norton & Company,Paperback,496,2020,2019,,2025/04/26,to-read,to-read (#262),to-read,,,,0,0
123979539,The Blue Machine: How the Ocean Works,Helen Czerski,"Czerski, Helen",,"=""1324006714""","=""9781324006718""",0,W. W. Norton & Company,Hardcover,446,2023,2023,,2025/04/26,to-read,to-read (#261),to-read,,,,0,0
61340227,The Language of Trees: A Rewilding of Literature and Landscape,Katie Holten,"Holten, Katie",Ross Gay,"=""1953534686""","=""9781953534682""",0,Tin House,Hardcover,320,2023,2023,,2025/04/26,to-read,to-read (#260),to-read,,,,0,0
17879710,Mr Loverman,Bernardine Evaristo,"Evaristo, Bernardine",,"=""""","=""""",0,Penguin,Paperback,307,2013,2013,,2025/04/26,to-read,to-read (#259),to-read,,,,0,0
75367019,"Woman's Lore: 4,000 Years of Sirens, Serpents and Succubi",Sarah Clegg,"Clegg, Sarah",,"=""1803280255""","=""9781803280257""",0,Head of Zeus,Kindle Edition,304,2023,,,2025/04/26,to-read,to-read (#258),to-read,,,,0,0
61343181,Dark and Magical Places: The Neuroscience of How We Navigate,Christopher Kemp,"Kemp, Christopher",,"=""1782836535""","=""9781782836537""",0,Wellcome Collection,Kindle Edition,256,2022,,,2023/08/31,to-read,to-read (#131),to-read,,,,0,0
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""1857231589""","=""9781857231588""",0,Orbit,Paperback,243,1991,1973,,2025/03/29,to-read,to-read (#257),to-read,,,,0,0
58724626,"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,"Kingfisher, T.",,"=""1250830753""","=""9781250830753""",0,Tor Nightfire,Hardcover,165,2022,2022,,2025/03/29,to-read,to-read (#256),to-read,,,,0,0
18077752,"Acceptance (Southern Reach, #3)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374104115""","=""9780374104115""",0,"Farrar, Straus and Giroux",Paperback,368,2014,2014,,2025/03/29,to-read,to-read (#255),to-read,,,,0,0
18077769,"Authority (Southern Reach, #2)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374104107""","=""9780374104108""",0,"Farrar, Straus and Giroux",Paperback,368,2014,2014,,2025/03/29,to-read,to-read (#254),to-read,,,,0,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""015603008X""","=""9780156030083""",0,Harvest Books,Paperback,311,2004,1966,,2025/03/26,"to-read, shelf","to-read (#253), shelf (#35)",to-read,,,,0,0
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",0,TOR,Hardcover,604,2016,2010,,2025/03/26,to-read,to-read (#252),to-read,,,,0,0
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)",Liu Cixin,"Cixin, Liu",Joel Martinsen,"=""""","=""""",0,Tor Books,Hardcover,512,2015,2008,,2025/03/26,to-read,to-read (#251),to-read,,,,0,0
6113902,"After the Fire, a Still Small Voice",Evie Wyld,"Wyld, Evie",,"=""0307378462""","=""9780307378460""",0,Pantheon,Hardcover,304,2009,2009,,2025/03/25,to-read,to-read (#250),to-read,,,,0,0
18586478,"All the Birds, Singing",Evie Wyld,"Wyld, Evie",,"=""0099572370""","=""9780099572374""",4.0,Vintage Digital,Paperback,229,2014,2013,,2024/11/01,shelf,shelf (#32),read,,,,1,0
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,"=""0142437204""","=""9780142437209""",0,Penguin,Paperback,532,2003,1847,,2025/03/25,,,read,,,,1,0
95558,Solaris,Stanisław Lem,"Lem, Stanisław","Steve Cox, Joanna Kilmartin","=""""","=""""",0,Harcourt,Paperback,204,2002,1961,,2025/03/12,to-read,to-read (#249),to-read,,,,0,0
172366,The Library of Babel,Jorge Luis Borges,"Borges, Jorge Luis","Erik Desmazieres, Andrew Hurley, Angela Giral","=""156792123X""","=""9781567921236""",0,David R Godine Pub,Hardcover,36,2000,1941,,2025/03/10,to-read,to-read (#248),to-read,,,,0,0
60581087,The Passenger (The Passenger #1),Cormac McCarthy,"McCarthy, Cormac",,"=""0593535227""","=""9780593535226""",0,Knopf,Kindle Edition,385,2022,2022,,2025/03/06,to-read,to-read (#247),to-read,,,,0,0
80618351,Tao Te Ching,Lao Tzu,"Tzu, Lao",D.C. Lau,"=""014044131X""","=""9780140441314""",4.0,Penguin Books,Paperback,131,2003,-350,2025/03/06,2023/04/08,,,read,Not sure that I understood everything but such is the way of life. Still a fun and interesting read.,,,1,0
200033014,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0006546064""","=""9780006546061""",3.0,HarperVoyager,Paperback,227,2008,1963,2025/03/05,2025/02/16,,,read,Thought it was going to be about censorship/freedom of speech but I think it was more about anti-intellectualism and technology? Wasn’t really my cup of tea but there were lots of very evocative descriptive passages that were good.,,,1,0
190862826,Between Two Rivers: Ancient Mesopotamia and the Birth of History,Moudhy Al-Rashid,"Al-Rashid, Moudhy",,"=""1529392152""","=""9781529392159""",0,Hodder & Stoughton,Kindle Edition,330,2025,2025,,2025/03/03,to-read,to-read (#246),to-read,,,,0,0
205125812,The National Telepathy,Roque Larraquy,"Larraquy, Roque",Frank Wynne,"=""1913867900""","=""9781913867904""",0,Charco Press,Paperback,161,2025,2020,,2025/02/16,to-read,to-read (#245),to-read,,,,0,0
34326633,"Dune Messiah (Dune, #2)",Frank Herbert,"Herbert, Frank",,"=""""","=""""",0,Hodder,Paperback,304,2017,1969,2025/02/11,2024/11/01,,,read,,,,1,0
31451186,"Borne (Borne, #1)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374115249""","=""9780374115241""",0,"MCD / Farrar, Straus and Giroux ",Hardcover,323,2017,2017,,2025/01/26,to-read,to-read (#244),to-read,,,,0,0
825,Zodiac,Neal Stephenson,"Stephenson, Neal",,"=""0553573861""","=""9780553573862""",0,Spectra,Mass Market Paperback,308,1995,1988,,2025/01/26,to-read,to-read (#243),to-read,,,,0,0
6080337,"The Year of the Flood (MaddAddam, #2)",Margaret Atwood,"Atwood, Margaret",,"=""0385528779""","=""9780385528771""",0,Doubleday Nan A. Talese,Hardcover,431,2009,2009,,2025/01/26,to-read,to-read (#242),to-read,,,,0,0
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",0,W.W. Norton & Company,Paperback,502,2019,2018,,2025/01/26,to-read,to-read (#241),to-read,,,,0,0
14249,Prodigal Summer,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060959037""","=""9780060959036""",0,Harper Perennial,Paperback,444,2001,2000,,2025/01/26,to-read,to-read (#240),to-read,,,,0,0
210367505,"Absolution (Southern Reach, #4)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374616590""","=""9780374616595""",0,MCD,Hardcover,464,2024,2024,,2025/01/26,to-read,to-read (#239),to-read,,,,0,0
865516,The Cosmic Serpent: DNA and the Origins of Knowledge,Jeremy Narby,"Narby, Jeremy",,"=""0874779642""","=""9780874779646""",0,TarcherPerigee,Paperback,257,1999,1998,,2025/01/26,to-read,to-read (#238),to-read,,,,0,0
210051588,The Dog Who Followed the Moon,James Norbury,"Norbury, James",,"=""0063420716""","=""9780063420717""",0,William Morrow,Hardcover,175,2024,2024,,2025/01/26,to-read,to-read (#237),to-read,,,,0,0
97411,Letters from a Stoic,Seneca,"Seneca, Seneca",,"=""0140442103""","=""9780140442106""",0,Penguin Books,Paperback,254,2004,64,,2025/01/26,to-read,to-read (#236),to-read,,,,0,0
18386,The Death of Ivan Ilych,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""""","=""""",0,Waking Lion Press,Paperback,86,2006,1886,,2025/01/26,to-read,to-read (#235),to-read,,,,0,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",0,Penguin,Paperback,368,1995,1955,,2025/01/26,to-read,to-read (#234),to-read,,,,0,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj","=""0345803922""","=""9780345803924""",0,Vintage,Paperback,964,2012,1878,,2025/01/26,to-read,to-read (#233),to-read,,,,0,0
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank, Fyodor Dostoyevsky","=""""","=""""",0,Penguin,Paperback,671,2002,1866,,2025/01/26,to-read,to-read (#232),to-read,,,,0,0
33597976,The Snow Child,Eowyn Ivey,"Ivey, Eowyn",,"=""""","=""""",0,"Little, Brown and Company",Kindle Edition,423,2012,2012,,2025/01/26,to-read,to-read (#231),to-read,,,,0,0
27917957,To The Bright Edge of the World,Eowyn Ivey,"Ivey, Eowyn",,"=""0316242853""","=""9780316242851""",0,"Little, Brown and Company",Hardcover,417,2016,2016,,2025/01/26,to-read,to-read (#230),to-read,,,,0,0
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0143039954""","=""9780143039952""",0,Penguin Classics ,Paperback,541,2006,-750,,2025/01/19,to-read,to-read (#229),to-read,,,,0,0
29034,Twelve Angry Men,Reginald Rose,"Rose, Reginald",David Mamet,"=""0143104403""","=""9780143104407""",0,Penguin Classics,Paperback,96,2006,1954,,2025/01/18,,,read,,,,1,0
58891551,Young Mungo,Douglas   Stuart,"Stuart, Douglas",,"=""0802159559""","=""9780802159557""",0,Grove Press,Hardcover,400,2022,2022,,2025/01/12,to-read,to-read (#228),to-read,,,,0,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",0,Penguin Books,Paperback,254,2006,180,,2025/01/02,to-read,to-read (#227),to-read,,,,0,0
30091914,Human Acts,Han Kang,"Kang, Han",Deborah     Smith,"=""1101906723""","=""9781101906729""",0,Hogarth,Hardcover,218,2017,2014,,2025/01/01,to-read,to-read (#226),to-read,,,,0,0
221860173,The Vegetarian,Han Kang,"Kang, Han",Deborah     Smith,"=""""","=""""",5.0,Granta Books,Paperback,183,2024,2007,2025/01/01,2024/12/30,,,read,,,,1,0
53969,The Feast of the Goat,Mario Vargas Llosa,"Llosa, Mario Vargas",Edith Grossman,"=""0571207766""","=""9780571207763""",0,Faber and Faber,Paperback,475,2003,2000,,2025/01/01,to-read,to-read (#225),to-read,,,,0,0
52744975,Afterlives,Abdulrazak Gurnah,"Gurnah, Abdulrazak",,"=""""","=""""",0,Bloomsbury,Hardcover,288,2020,2020,,2025/01/01,to-read,to-read (#224),to-read,,,,0,0
25348938,The Broken Mirrors: Sinalcol,Elias Khoury,"Khoury, Elias",Humphrey Davies,"=""1848667736""","=""9781848667730""",0,MacLehose Press,Kindle Edition,448,2015,2012,,2024/12/30,to-read,to-read (#223),to-read,,,,0,0
951371,I'm the King of the Castle,Susan         Hill,"Hill, Susan",,"=""0140034919""","=""9780140034912""",0,Penguin,Paperback,224,1977,1970,,2024/12/30,,,read,,,,1,0
13651,The Dispossessed: An Ambiguous Utopia,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,Harper Voyager,Paperback,387,1994,1974,,2024/12/29,"to-read, shelf","to-read (#222), shelf (#34)",to-read,,,,0,0
56268878,Annihilation (Southern Reach #1),Jeff Vandermeer,"Vandermeer, Jeff",Karen Joy Fowler,"=""1250824044""","=""9781250824042""",5.0,Picador,Paperback,195,2024,2014,2024/12/29,2022/07/13,,,read,,,,1,0
25772375,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""0340960191""","=""9780340960196""",5.0,Hodder,Paperback,577,2015,1965,2024/12/29,2024/04/21,,,read,,,,1,0
218695937,The Dream Hotel,Laila Lalami,"Lalami, Laila",,"=""0593317602""","=""9780593317600""",0,Pantheon,Hardcover,336,2025,2025,,2024/12/20,to-read,to-read (#221),to-read,,,,0,0
214329001,Death of the Author,Nnedi Okorafor,"Okorafor, Nnedi",,"=""0063391155""","=""9780063391154""",0,William Morrow,Kindle Edition,448,2025,2025,,2024/12/20,to-read,to-read (#220),to-read,,,,0,0
219848315,The Emperor of Gladness,Ocean Vuong,"Vuong, Ocean",,"=""059383187X""","=""9780593831878""",0,Penguin Press,Hardcover,402,2025,2025,,2024/12/20,to-read,to-read (#219),to-read,,,,0,0
219521090,Dream Count,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""059380273X""","=""9780593802731""",0,Knopf,Kindle Edition,474,2025,2025,,2024/12/20,to-read,to-read (#218),to-read,,,,0,0
49868143,Caging Skies,Christine Leunens,"Leunens, Christine",,"=""1529396352""","=""9781529396355""",5.0,John Murray,Paperback,304,2020,2004,2024/11/17,2024/11/04,,,read,,,,1,0
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",4.0,Vintage Books,Paperback,559,2004,1992,2024/11/03,2024/09/20,,,read,,,,1,0
6692041,Mornings in Jenin,Susan Abulhawa,"Abulhawa, Susan",,"=""1608190463""","=""9781608190461""",0,Bloomsbury Adult,Paperback,331,2010,2006,,2024/11/02,to-read,to-read (#217),to-read,,,,0,0
58706931,Bitter Orange Tree,Jokha Alharthi,"Alharthi, Jokha",Marilyn Booth,"=""164622003X""","=""9781646220038""",0,Catapult,Hardcover,224,2022,2016,,2024/11/01,"to-read, shelf","to-read (#216), shelf (#33)",to-read,,,,0,0
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,"=""159308143X""","=""9781593081430""",0,Barnes & Noble Classics,Paperback,293,2004,1920,,2023/08/31,"to-read, shelf","to-read (#128), shelf (#31)",to-read,,,,0,0
23955,Trainspotting,Irvine Welsh,"Welsh, Irvine",Eric Lindor Fall,"=""2020336464""","=""9782020336468""",0,Seuil,Mass Market Paperback,344,1998,1993,,2024/11/01,"to-read, shelf","to-read (#215), shelf (#30)",to-read,,,,0,0
55478682,Dreamtime,Venetia Welby,"Welby, Venetia",,"=""1784632414""","=""9781784632410""",0,Salt Publishing,Paperback,265,2021,,,2024/11/01,"to-read, shelf","to-read (#214), shelf (#29)",to-read,,,,0,0
40749395,Lot,Bryan Washington,"Washington, Bryan",,"=""0525533672""","=""9780525533672""",0,Riverhead Books,Hardcover,240,2019,2019,,2022/06/04,"to-read, shelf","to-read (#52), shelf (#28)",to-read,,,,0,0
61783327,The Daughters of Madurai,Rajasree Variyar,"Variyar, Rajasree",,"=""1454948760""","=""9781454948766""",0,Union Square & Co.,Hardcover,336,2023,2023,,2024/11/01,"to-read, shelf","to-read (#213), shelf (#27)",to-read,,,,0,0
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""0316055433""","=""9780316055437""",0,"Little, Brown",Hardcover,771,2013,2013,,2024/11/01,"to-read, shelf","to-read (#212), shelf (#26)",to-read,,,,0,0
775346,The Little Friend,Donna Tartt,"Tartt, Donna",,"=""1400031699""","=""9781400031696""",0,Vintage,Audible Audio,624,2003,2002,,2024/11/01,"to-read, shelf","to-read (#211), shelf (#25)",to-read,,,,0,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,Penguin Books,Paperback,601,2002,1952,,2024/11/01,"to-read, shelf","to-read (#210), shelf (#24)",to-read,,,,0,0
28390369,Swing Time,Zadie Smith,"Smith, Zadie",,"=""0241144159""","=""9780241144152""",0,Hamish Hamilton,Hardcover,453,2016,2016,,2022/09/06,"to-read, shelf","to-read (#90), shelf (#23)",to-read,,,,0,0
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765387565""","=""9780765387561""",0,Tor Books,Hardcover,448,2020,2020,,2024/03/06,"to-read, shelf","to-read (#159), shelf (#22)",to-read,,,,0,0
58725016,Elektra,Jennifer Saint,"Saint, Jennifer",,"=""125077361X""","=""9781250773616""",0,Flatiron Books,Hardcover,291,2022,2022,,2024/11/01,"to-read, shelf","to-read (#209), shelf (#21)",to-read,,,,0,0
58885915,Mondegreen: Songs about Death and Love (Harvard Library of Ukrainian Literature),Volodymyr Rafeyenko,"Rafeyenko, Volodymyr",Mark Andryczyk,"=""067427170X""","=""9780674271708""",0,Harvard Ukrainian Research Institute,Paperback,204,2022,2019,,2024/11/01,"to-read, shelf","to-read (#208), shelf (#20)",to-read,,,,0,0
59900661,The Whalebone Theatre,Joanna   Quinn,"Quinn, Joanna",,"=""0593321707""","=""9780593321706""",0,Knopf,Hardcover,558,2022,2022,,2024/11/01,"to-read, shelf","to-read (#207), shelf (#19)",to-read,,,,0,0
13554713,Fairy Tales from the Brothers Grimm: A New English Version,Philip Pullman,"Pullman, Philip","Jacob Grimm, Wilhelm Grimm","=""067002497X""","=""9780670024971""",0,Viking Adult,Hardcover,405,2012,2012,,2024/11/01,"to-read, shelf","to-read (#206), shelf (#18)",to-read,,,,0,0
57247010,Winchelsea,Alex Preston,"Preston, Alex",,"=""1838854851""","=""9781838854850""",0,Canongate Books Ltd.,Kindle Edition,336,2022,2022,,2024/11/01,"to-read, shelf","to-read (#205), shelf (#17)",to-read,,,,0,0
36809135,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,"=""0735219117""","=""9780735219113""",0,G.P. Putnam’s Sons,ebook,384,2018,2018,,2024/11/01,"to-read, shelf","to-read (#204), shelf (#16)",to-read,,,,0,0
